p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,Class
0.001870327,0.00280549,0.002899739,0.06822915,0.159221176,0.149982484,0.066020392,0.00280549,0.00280549,0.00280549,-1.39E-17,-1.39E-17,0.000828366,0.149632026,0.224979608,0.339306013,0.206795163,0.003834902,-1.39E-17,-1.39E-17,0.819218039,0.819218039,0.817436993,0.679539346,0.299033725,0.260113725,0.672870065,0.817531242,0.819218039,0.819218039,0.126041046,0.126976209,0.129035033,0.228835425,0.174344314,0.185362614,0.224603399,0.127544314,0.125763268,0.126041046,0.007009804,0.007009804,0.008974379,-0.011158301,0.054969673,0.073665098,-0.019867451,0.010003791,0.007009804,0.007009804,-0.535080654,-0.535080654,-0.534802876,-0.521331765,-0.026737516,0.001279216,-0.511786667,-0.537511503,-0.53928,-0.53928,0.049566667,0.049566667,0.049566667,0.063764837,-0.026073725,-0.033249542,0.064794248,0.048626536,0.049561699,0.052176078,0,0.00130719,0.00130719,0,0.010144706,0.010144706,1.39E-17,1.39E-17,1.39E-17,1.39E-17,croatia
0.000277778,0.000833333,0.001781046,0.024149804,0.086365359,0.066837516,0.027777778,0.002904706,0.000833333,0.000833333,0.010098039,0.010098039,0.017713595,0.14624366,0.177959346,0.241260392,0.174875686,0.033467843,0.010571895,0.010098039,0.799353987,0.799353987,0.802347974,0.58583098,0.282202222,0.288133987,0.574192026,0.799631765,0.799076209,0.799733595,0.240441176,0.240441176,0.243990719,0.339107712,0.22821281,0.25664183,0.356309804,0.242683529,0.241098562,0.242968889,0.010098039,0.010098039,0.014215686,0.030083529,0.07604549,0.114557386,0.008917255,0.015522876,0.010098039,0.009820261,-0.706426275,-0.706426275,-0.705029804,-0.624744706,-0.078368235,-0.029066797,-0.559831111,-0.704657778,-0.70670902,-0.706520523,0.023001569,0.023001569,0.023001569,0.031708105,-0.009082614,-0.014856993,0.03199085,0.023001569,0.02290732,0.023001569,0,0,9.42E-05,0.000188497,0.003266797,0.004479739,0.000188497,0.000282745,0.000188497,0.000282745,croatia
-0.000907451,0.011401438,0.016794771,0.052286536,0.075010327,0.075366667,0.022724967,0.005927582,-0.001294641,0.001032026,0.012647059,0.016062092,0.080092549,0.153011373,0.130633725,0.163730327,0.113413464,0.020319216,0.004529935,0.014468366,0.770964052,0.758513072,0.739297386,0.366502222,0.353067843,0.321128105,0.636518693,0.763402484,0.683251634,0.698186275,0.138366013,0.159199346,0.127291373,0.286321176,0.231796209,0.194767451,0.27604719,0.126683007,0.203337124,0.406029412,0.020275425,-0.052738693,0.034535163,0.167944183,0.14741451,0.04739817,0.066044052,0.012241176,0.11336366,0.082737778,-0.666594771,-0.636891503,-0.645205882,-0.316053725,0.041840523,-0.045916732,-0.501326144,-0.66809281,-0.681462353,-0.674338693,0.017588758,0.005484314,0.005776993,0.003713203,-0.076644052,-0.063409412,0.013548105,0.017298431,0.010566667,0.0057,-0.00270366,-0.000466275,-0.000277778,0.005975425,0.024791634,0.016755033,0.005618039,0.00469281,0.003281699,-0.000654771,croatia
-0.000907451,0.011862745,0.011451634,0.043249412,0.064564183,0.064421569,0.017364314,0.005739085,-0.001294641,0.000848497,0.017050065,0.020742876,0.086755425,0.153460131,0.130206536,0.163628497,0.115276209,0.023313203,0.006784837,0.015959085,0.784150327,0.767777778,0.749313725,0.34257451,0.370926144,0.318790327,0.637326928,0.769199346,0.69877451,0.680751634,0.202189542,0.224513595,0.18783817,0.309967582,0.235580915,0.214278693,0.309595556,0.194807712,0.246706928,0.461151373,0.005154641,-0.060294118,0.021548235,0.211200131,0.143333333,0.044575163,0.091475556,0.000947712,0.11421451,0.078826144,-0.671002222,-0.605920523,-0.620495948,-0.250753856,0.012696601,-0.018366275,-0.412994641,-0.638153595,-0.695382484,-0.762741699,0.031211242,0.019764183,0.018655425,0.014451111,-0.117337255,-0.093539216,0.029693333,0.032324967,0.02474732,0.012317908,-0.000285098,0.000374641,0.000285359,0.011571242,0.02899098,0.016660784,0.00431085,0.002535033,0.002629281,-0.000560523,croatia
2.78E-17,2.78E-17,0.000751634,0.025372941,0.092255033,0.090839608,0.025909542,0.001029412,2.78E-17,2.78E-17,0.003088235,0.003088235,0.004685752,0.087439739,0.137152941,0.15163817,0.088709542,0.004685752,0.003088235,0.003088235,0.688220392,0.688220392,0.69225634,0.667740392,0.343252026,0.345644706,0.665826013,0.69103085,0.688220392,0.688220392,0.149864314,0.149864314,0.150893725,0.205142092,0.154567582,0.15287085,0.198764575,0.150893725,0.149864314,0.149864314,0.006176471,0.006176471,0.007205882,0.005893725,0.038750588,0.037058824,0.00411268,0.007205882,0.006176471,0.006176471,-0.599743922,-0.599743922,-0.599743922,-0.578489804,-0.042536078,-0.034881438,-0.57530732,-0.599743922,-0.599743922,-0.599743922,0.012315294,0.012315294,0.012315294,0.020443791,-0.032123268,-0.033613987,0.020443791,0.012315294,0.012315294,0.012315294,0,0,0,0,0.013131111,0.013408889,0,0,0,0,croatia
0.009281046,0.011801176,0.016858954,0.039759608,0.090030196,0.089120131,0.039968235,0.021261961,0.012091503,0.014991242,0.009068627,0.010849673,0.014783791,0.090718824,0.135823399,0.138711373,0.084433203,-0.008247843,-0.050678693,-0.080858431,0.735336209,0.769393464,0.743929542,0.649612026,0.29694,0.28039098,0.666013464,0.763949673,0.777192549,0.731697386,0.202159216,0.211156078,0.207430588,0.200068889,0.13040183,0.141531895,0.217739869,0.21089085,0.210600523,0.198331895,0.055457778,0.052754118,0.022981438,0.010098039,0.032479869,0.033325752,0.010098039,0.029234641,0.056392941,0.054244837,-0.413940261,-0.460393595,-0.496192157,-0.405638954,-0.055173203,-0.055173203,-0.410217908,-0.486674771,-0.511626928,-0.466575033,0.057769281,0.031729673,0.022395817,0.052155948,-0.010055425,-0.008185098,0.052250196,0.047785621,0.047230065,0.042467582,0.001111373,-0.023172288,-0.013005098,-0.017015948,-0.020106797,-0.01982902,-0.01532915,-0.012441961,-0.007111373,-0.004774771,croatia
0.012126797,0.009423137,0.009896993,0.422699477,0.843019739,0.843954902,0.843954902,0.843954902,0.843954902,0.843019739,0.85761268,0.558429673,0.749406667,0.531932549,0.275674641,0.272795033,0.271487843,0.271487843,0.271487843,0.273169673,-0.082196471,-0.042078039,-0.044414641,0.075157778,0.902797908,0.891104706,0.891104706,0.891104706,0.891104706,0.891104706,0.138793333,0.089134771,0.131454118,-0.024912157,-0.452291242,-0.487384575,-0.488691765,-0.488691765,-0.488691765,-0.486077386,0.825338562,0.534331895,0.710229542,0.820134902,0.74805281,0.735831765,0.735831765,0.735831765,0.735831765,0.735831765,-0.097026928,-0.096193595,-0.096193595,-0.098530196,-0.098530196,-0.098530196,-0.098530196,-0.098530196,-0.098530196,-0.097026928,0.893910196,0.892975033,0.892975033,0.893910196,0.893910196,0.893910196,0.893910196,0.893910196,0.893910196,0.893910196,-0.198991111,-0.202731765,-0.202731765,-0.202731765,-0.202731765,-0.202731765,-0.202731765,-0.202731765,-0.202731765,-0.198991111,grecee
0.02271098,0.036435294,0.04875817,0.288749804,0.449638431,0.46634915,0.542617778,0.627987712,0.691817647,0.738190196,0.823261307,0.502226536,0.47671268,0.363888889,0.195649935,0.197234902,0.225970588,0.246174248,0.26104732,0.258723268,0.006347451,0.01297268,0.035556993,0.037521569,0.31269085,0.334057255,0.465527451,0.632592288,0.779842745,0.857497386,0.129597255,0.082288105,0.074873595,0.009815294,-0.100066144,-0.115261046,-0.132056078,-0.189636863,-0.259659869,-0.312545882,0.736644575,0.45004549,0.341422745,0.346879085,0.216009673,0.221327712,0.305391895,0.422726667,0.542363922,0.598740261,-0.195464967,-0.182732418,-0.161613725,-0.127180392,-0.108415817,-0.108787843,-0.127552418,-0.160495033,-0.199058562,-0.218604837,0.78379268,0.69229817,0.576723399,0.468231111,0.355031503,0.360349542,0.472430458,0.619260131,0.763957778,0.84318719,-0.263902745,-0.287858431,-0.261396601,-0.226925621,-0.200975294,-0.200975294,-0.229825359,-0.26429634,-0.287845882,-0.294885752,grecee
0.008671503,0.005873595,0.006625229,0.350261438,0.701706928,0.701984706,0.701984706,0.701984706,0.701984706,0.701984706,0.719171895,0.481342092,0.641716601,0.443816732,0.224293987,0.230269412,0.230269412,0.230269412,0.230269412,0.230269412,-0.069568105,-0.037863529,-0.039076471,0.066275033,0.765480784,0.757528235,0.757528235,0.757528235,0.757528235,0.757528235,0.078626797,0.047008889,0.073810327,-0.059087843,-0.347307712,-0.380049281,-0.381356471,-0.381356471,-0.381356471,-0.381356471,0.681097124,0.456708889,0.603800261,0.686524575,0.65060549,0.646316863,0.646316863,0.646316863,0.646316863,0.646316863,-0.083937255,-0.079737908,-0.079737908,-0.083843007,-0.083937255,-0.083937255,-0.083937255,-0.083937255,-0.083937255,-0.083937255,0.757528235,0.756593072,0.757528235,0.757528235,0.757528235,0.757528235,0.757528235,0.757528235,0.757528235,0.757528235,-0.122817647,-0.122817647,-0.122817647,-0.122817647,-0.122817647,-0.122817647,-0.122817647,-0.122817647,-0.122817647,-0.122817647,grecee
0.078755686,0.041566797,0.069709542,0.250913725,0.390734641,0.393438301,0.393716078,0.393716078,0.393438301,0.393160523,0.42774,0.228272549,0.402940784,0.265828497,-0.02842549,-0.032064314,-0.032999477,-0.033277255,-0.032999477,-0.032721699,-0.096562614,-0.051634771,-0.070927451,0.002520131,0.331447843,0.325762745,0.325762745,0.325762745,0.325762745,0.325762745,0.29491634,0.156774641,0.277942745,0.265086797,0.281301176,0.281023399,0.281301176,0.281301176,0.281023399,0.280745621,0.151471503,0.16423817,0.15883085,0.149608758,0.14933098,0.149608758,0.149608758,0.14933098,0.149608758,0.149886536,0.383469542,0.385984706,0.388410588,0.388410588,0.388410588,0.388410588,0.388410588,0.388410588,0.388410588,0.388410588,0.339940784,0.343763137,0.342550196,0.342550196,0.342550196,0.342550196,0.342550196,0.342550196,0.342550196,0.342550196,-0.328002484,-0.334989804,-0.334989804,-0.334989804,-0.334989804,-0.334989804,-0.334989804,-0.334989804,-0.334989804,-0.334989804,grecee
0.054986536,0.030853987,0.017941438,0.286301699,0.580775948,0.569286405,0.575420261,0.610766928,0.647264444,0.672061438,0.547109804,0.39563451,0.370879346,0.342763137,-0.067790196,-0.0716,-0.090166144,-0.185489281,-0.278671634,-0.272344052,-0.465887974,-0.242110327,-0.213369412,-0.02077085,0.452539739,0.475736471,0.488141307,0.511328758,0.509962092,0.490433725,0.126147582,0.098183137,0.118688497,0.111606928,-0.21157817,-0.359570719,-0.400133203,-0.438587582,-0.440425882,-0.412267974,0.645315425,0.488420261,0.447522222,0.602683007,0.564416863,0.53093098,0.518372941,0.533452026,0.565953203,0.596869412,-0.251838693,-0.172620784,-0.124490327,-0.117780784,-0.138375686,-0.179950065,-0.21519451,-0.240849804,-0.263917908,-0.311991242,0.699269673,0.685406405,0.647001307,0.616575948,0.593629281,0.581311373,0.576630588,0.589615817,0.595616078,0.608966144,-0.338276732,-0.25433634,-0.232111503,-0.234147843,-0.274338301,-0.311728235,-0.323286928,-0.355956732,-0.394234902,-0.422062876,grecee
0.024742353,0.028663922,0.025392157,0.209944967,0.604613725,0.592844052,0.65577268,0.658481307,0.679584837,0.684813595,0.650704967,0.466975556,0.515485098,0.623770196,0.221064837,0.172520261,0.190820915,0.154219608,0.184284967,0.183349804,-0.059351634,-0.030983007,0.021222876,0.022978824,0.648457647,0.690295294,0.682844314,0.68078549,0.687909673,0.693138431,0.077418824,0.060542092,0.062305621,0.039721307,-0.233258431,-0.264613464,-0.230998562,-0.227076993,-0.236790458,-0.23753451,0.498176471,0.356232157,0.398880654,0.522363268,0.472155033,0.483346667,0.453281307,0.480732288,0.509207712,0.495299869,-0.245010588,-0.215696863,-0.232027974,-0.241828105,-0.194213725,-0.2099,-0.240059608,-0.221386928,-0.237073203,-0.268817778,0.698783268,0.667706013,0.664997386,0.593354641,0.59979634,0.644057255,0.644429281,0.655916209,0.667680915,0.653579608,-0.254240261,-0.253868235,-0.256204837,-0.255262092,-0.255825229,-0.264603529,-0.273476078,-0.263574118,-0.267495686,-0.228652026,grecee
0.003249281,0.004005882,0.031238301,0.582288497,0.828615294,0.829463529,0.827687451,0.833581176,0.832174771,0.807241307,0.794663399,0.45337085,0.731002484,0.242933072,-0.047750588,-0.040386275,-0.046366667,-0.032619869,-0.02786732,-0.02562,-0.228643268,-0.134880523,-0.183779869,0.330133595,0.778039608,0.786425752,0.822734379,0.81909817,0.801869281,0.770449804,0.088539216,0.047966797,0.063087582,-0.187658562,-0.500966797,-0.495373595,-0.494249935,-0.507755686,-0.496648366,-0.490705359,0.710034902,0.410394379,0.720933595,0.717862876,0.69173634,0.717612549,0.714348366,0.709287974,0.697528235,0.675159869,-0.288853333,-0.298273856,-0.293873464,-0.28725085,-0.275014902,-0.285467451,-0.292724967,-0.290405882,-0.276220261,-0.260449673,0.795115033,0.817600131,0.823858301,0.825743529,0.842461569,0.83788732,0.836299739,0.837604575,0.837974248,0.841062484,-0.295506797,-0.309885882,-0.314090196,-0.313534641,-0.329027451,-0.356071373,-0.369503007,-0.366246405,-0.352065752,-0.339760392,grecee
0.012221046,0.006808758,0.00783817,0.385597255,0.725819608,0.725819608,0.725819608,0.725819608,0.725819608,0.726008105,0.736302222,0.454504183,0.668314118,0.413997386,0.139694118,0.120304837,0.120027059,0.120027059,0.120027059,0.119749281,-0.127870458,-0.067901438,-0.077413856,0.095920784,0.766423268,0.758376471,0.758376471,0.758376471,0.758470719,0.757629804,0.082672941,0.049727712,0.083432157,-0.076224575,-0.365180915,-0.392324052,-0.39390902,-0.39390902,-0.39390902,-0.39390902,0.684519739,0.429563137,0.627562222,0.68379817,0.613371373,0.603201569,0.603201569,0.603201569,0.603201569,0.603201569,-0.302253203,-0.30001085,-0.301040261,-0.305051111,-0.305051111,-0.304956863,-0.304956863,-0.304956863,-0.305051111,-0.305145359,0.745284183,0.741260784,0.741260784,0.741260784,0.742195948,0.743131111,0.743131111,0.743131111,0.742195948,0.742195948,-0.323967974,-0.326582353,-0.326582353,-0.326582353,-0.326582353,-0.326582353,-0.326582353,-0.326582353,-0.326582353,-0.326582353,grecee
0.000907712,0.012037516,0.024737386,0.276844444,0.521981046,0.549766667,0.526475033,0.500959216,0.547524967,0.531099608,0.585254248,0.403672941,0.583530719,0.374542745,0.140979085,0.151332418,0.12757451,0.194147582,0.200884575,0.16126183,-0.035050719,0.04589085,0.017790065,-0.036226405,0.52505817,0.566900523,0.62933281,0.596620654,0.536448235,0.616191765,0.100631111,0.011531242,0.00103634,-0.050382222,-0.236904575,-0.222981176,-0.247333987,-0.296725098,-0.240480915,-0.232687059,0.557275163,0.278276993,0.397099608,0.483879739,0.526109281,0.555489804,0.503134771,0.46987268,0.558560523,0.576910458,-0.08340915,-0.046696078,-0.029886144,-0.026048889,-0.034075556,-0.112355817,-0.060512026,-0.027065752,-0.034536863,-0.100764706,0.556501046,0.592316863,0.617992026,0.652512026,0.654260654,0.592669281,0.610439216,0.681550588,0.698040392,0.637621961,-0.084210065,-0.086162092,-0.096158301,-0.104001438,-0.095984706,-0.08962732,-0.087186536,-0.096421176,-0.11083268,-0.088692157,grecee
0.000907712,0.012037516,0.024737386,0.276844444,0.521981046,0.549766667,0.526475033,0.500959216,0.547524967,0.531099608,0.585254248,0.403672941,0.583530719,0.374542745,0.140979085,0.151332418,0.12757451,0.194147582,0.200884575,0.16126183,-0.035050719,0.04589085,0.017790065,-0.036226405,0.52505817,0.566900523,0.62933281,0.596620654,0.536448235,0.616191765,0.100631111,0.011531242,0.00103634,-0.050382222,-0.236904575,-0.222981176,-0.247333987,-0.296725098,-0.240480915,-0.232687059,0.557275163,0.278276993,0.397099608,0.483879739,0.526109281,0.555489804,0.503134771,0.46987268,0.558560523,0.576910458,-0.08340915,-0.046696078,-0.029886144,-0.026048889,-0.034075556,-0.112355817,-0.060512026,-0.027065752,-0.034536863,-0.100764706,0.556501046,0.592316863,0.617992026,0.652512026,0.654260654,0.592669281,0.610439216,0.681550588,0.698040392,0.637621961,-0.084210065,-0.086162092,-0.096158301,-0.104001438,-0.095984706,-0.08962732,-0.087186536,-0.096421176,-0.11083268,-0.088692157,grecee
0.007944967,0.008599739,0.008969412,0.038349935,0.126410065,0.131361046,0.043950719,0.007577908,0.007391765,0.008423791,0.015334118,0.002721176,0.191878301,0.248494118,0.304120523,0.308133725,0.256247974,0.191885882,0.011308366,0.010189673,-0.000922614,0.007106667,-0.018359869,-0.073413203,0.36215268,0.418500784,-0.008019216,-0.01827817,0.006548497,0.006372288,-0.005893725,0.000833333,0.025679477,0.386458693,0.387212941,0.356822614,0.325477386,0.03398915,0.003738039,0.002889804,0.000372288,-0.00234915,0.004288889,0.229789673,0.215162614,0.222971634,0.320958824,0.10031098,0.002242353,0.010194641,-0.008336863,-0.004588627,0.004750458,-0.072572157,-0.071617647,0.033468366,-0.196784706,0.014124314,0.006176471,0.00467817,-0.001528105,-0.004698039,-0.00580915,-0.002264575,-0.169078301,-0.097336863,-0.002981438,0.002336601,0.002902092,0.007478431,0.005050196,0.001952026,0.003822353,0.00438549,-0.022839869,0.005673072,-0.002346536,0.000845882,0.000756601,0.003842222,kosovo
-0.015187385,-0.013995148,-0.011569266,0.028467999,0.109299131,0.094919226,0.034702866,-0.01119724,-0.013995148,-0.015187385,0.001809471,0.009423137,0.19486183,0.283663399,0.280587712,0.314914248,0.264355817,0.155319085,0.007180784,0.001809471,-1.39E-17,0.002797908,-0.051391765,-0.053078562,0.309273856,0.358896732,0.032817908,-0.100839085,0.002520131,1.39E-17,-1.39E-17,0.002331634,0.043669935,0.334382876,0.295653987,0.262870458,0.268175948,0.055022614,0.001212941,1.39E-17,-1.39E-17,0.000277778,0.007448627,0.138381699,0.132701569,0.112863268,0.21400183,0.094523268,0.001674248,1.39E-17,-1.39E-17,2.78E-17,0.008383791,-0.055774248,-0.085298562,-0.016856863,-0.155508758,0.006615294,2.78E-17,1.39E-17,-1.39E-17,0.000282745,0.000282745,0.004472157,-0.129990327,-0.015264314,0.002797908,0.001679216,0.000282745,1.39E-17,0.017906348,0.014277893,0.014277893,0.017165083,0.020206572,0.022661684,0.015213057,0.014277893,0.014277893,0.017906348,kosovo
0,0.001212941,0.002520131,0.089573333,0.203601307,0.211533725,0.101055294,0.002520131,0.000277778,0,0,0.001584967,0.15228366,0.307087451,0.313439869,0.312494771,0.312499739,0.163013987,0.001212941,0,0,0.00783817,-0.085101176,-0.011156993,0.453293203,0.469413595,0.023891634,-0.094430065,0.005412288,0,0,0.00158,0.089891111,0.450624183,0.350838431,0.345173464,0.355873725,0.056725098,0.001118693,0,0,0.002515163,0.053753595,0.238216601,0.168885621,0.184475556,0.319371765,0.123520784,0.002515163,0,0,0,0.009966405,-0.166563922,-0.040182484,-0.008130196,-0.203740784,0.009966405,0,0,0,0,0.002331634,0.014535425,-0.200303007,-0.038193725,0.005124575,0.002237386,0,0,0,0,0,0.008941961,-0.009415817,0.019843529,0.001118693,0,0,0,kosovo
0.005233725,0.005516471,0.002425882,0.067338562,0.181616863,0.18563268,0.074908889,0.002619346,0.004586275,0.00412,0.015616863,0.002160654,0.179481307,0.252514902,0.284726013,0.292653464,0.260916209,0.17771281,0.010278954,0.009539869,-0.000458693,0.007106667,-0.049429804,-0.047396078,0.367294771,0.431009804,0.029852157,-0.048968497,0.005891111,0.008604706,-0.00646183,0.000175948,0.024188758,0.391583268,0.388425882,0.333915948,0.328739216,0.038173595,0.003921569,0.003921569,-0.001215294,-0.002802876,0.004288889,0.205858562,0.193089281,0.214495948,0.309975556,0.099477647,0.00214549,0.010194641,-0.007853072,-0.003938824,0.005028235,-0.071175686,-0.074227059,0.031883399,-0.194264575,0.01431281,0.005057778,0.005985359,-0.001237778,-0.003673595,-0.00580915,-0.002170327,-0.16768183,-0.100697908,-0.003549542,0.001959608,0.00467817,0.006268105,0.005045229,0.001401438,0.003450327,0.004291242,-0.025355033,0.006980261,-0.000945098,0.000282745,0.002721176,0.006178824,kosovo
0.008416209,0.021602222,0.063618039,0.236719869,0.290944575,0.29494549,0.194048889,0.059904837,0.006352418,-0.014684314,-0.01206,0.16966902,0.251505621,0.255452026,0.157100392,0.159382484,0.221470065,0.299613725,0.151720523,0.052372288,0.00243085,-0.023068105,-0.127027712,0.022182484,0.222288366,0.194214771,-0.002785621,-0.140213725,-0.013061961,0.039560654,0.009165229,-0.00796719,0.032233333,0.169643791,0.298367843,0.313801176,0.144172288,0.032220784,0.01848915,-0.005327974,0.014778562,0.006642745,-0.00224732,0.255903137,0.223828627,0.213820131,0.246088105,-0.02431085,-0.02543451,0.009343791,0.008698954,0.004115033,0.011754771,-0.029130065,-0.065951765,-0.037846144,-0.044697255,0.056586536,0.059195948,0.049566797,0.011040523,0.015616863,-0.006630196,0.014575163,-0.073574248,0.026044575,0.032253203,0.011596078,0.041807974,0.039005098,0.004583922,0.012156601,0.000282745,-0.00767451,0.007267712,0.006069673,0.015339085,0.026835948,-0.001867712,-0.002904706,kosovo
0.011973072,0.011506797,0.011705229,0.095064967,0.134002876,0.115717124,0.084932549,0.021331634,0.009452941,-0.00243085,0.019642614,0.007411634,0.110771111,0.160920392,0.171496993,0.103327451,0.175740915,0.099060915,0.015611895,0.00130719,0.018893595,-0.001049281,-0.005898824,0.081364967,0.158724444,0.216843137,0.092737778,0.007292549,0.011581176,0.003648758,0.007763791,-0.008887451,0.008869804,0.258188889,0.356353856,0.161948889,0.058723791,-0.001500654,-0.005144444,0.001029412,-0.008604706,-0.013937647,-0.019359869,-0.008408627,-0.037310588,0.066068235,0.124846667,0.030920654,-0.009916863,-0.010566667,-0.015244837,-0.007481046,-0.015081176,-0.018821438,-0.083419346,-0.041405752,-0.046552418,-0.016214771,-0.011596078,-0.013843399,-0.001778431,0.004023399,0.001282353,0.014889935,-0.122492941,-0.111876732,-0.013004706,0.01150183,-0.005990327,-0.001217908,0.001029412,0.004955948,0.005392418,-0.045354379,-0.009408235,0.001669281,0.010745229,0.010571634,-0.000183529,0.003465229,kosovo
0,0.001212941,0.002520131,0.079688889,0.191658039,0.198561046,0.089389804,0.002520131,0.001212941,0,0,0.002520131,0.146030458,0.296357124,0.315024837,0.314365098,0.299343529,0.149857778,0.001584967,0,0,0.009145359,-0.074648627,-0.018526275,0.453762092,0.469041569,0.016420523,-0.085101176,0.00783817,0,0,0.002515163,0.082623399,0.447186405,0.353366144,0.342278693,0.365378824,0.061294118,0.001118693,0,0,0.002515163,0.032880654,0.205975817,0.160968105,0.182148889,0.296923791,0.103032418,0.002515163,0,0,0,0.008847712,-0.138056209,-0.072691111,-0.03970366,-0.181377124,0.011085098,0,0,0,0,0,0.01351098,-0.192005882,-0.006337516,0.005030327,0.002515163,0,0,0,0,0,0.00754549,0.005030327,0.01351098,0,0,0,0,kosovo
0.005417255,0.005794248,0.00681634,0.059701438,0.16166183,0.155887451,0.053735948,0.005335556,0.005521438,0.005896078,0.011226667,0.001977124,0.181629412,0.255307843,0.285554379,0.305524314,0.254757255,0.183958431,0.011774641,0.01037817,0.003651373,0.004023399,-0.038982222,-0.045349804,0.380895033,0.429040261,0.005511634,-0.037307974,0.008513072,0.008054118,-0.005156993,0.000257647,0.029313333,0.400994118,0.38311281,0.33978719,0.33749268,0.039664314,0.003738039,0.00484915,-0.000280131,-0.001969542,0.004941307,0.192159085,0.18004719,0.218117255,0.299624575,0.084664444,0.002239739,0.009733333,-0.009160261,-0.004670588,0.004281569,-0.073224575,-0.083429281,0.015413464,-0.180019477,0.014590588,0.005707582,0.005327974,-0.001426275,-0.002549935,-0.005442092,0.000441699,-0.17737281,-0.057652418,0.001207974,9.42E-05,0.002346536,0.006650065,0.002624314,-0.000741699,-0.001309804,0.002319346,-0.013714379,0.000347451,-0.00636,-0.001212941,-0.001113725,-8.43E-05,kosovo
