p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,Class
0.005238693,-0.004487059,0.024241438,0.009780261,0.059564837,0.065654379,0.041862484,0.013952549,-0.018794379,-0.004020784,0.044231242,0.020850588,0.121372418,0.201758431,0.200126144,0.226612157,0.204085098,0.171286405,0.009470458,-0.028053856,0.040962092,0.036757778,-0.03838732,-0.073098039,0.236896863,0.237337908,-0.102119869,-0.004893725,0.032984967,0.003842222,-0.00337098,0.024973203,0.017025882,0.220820261,0.28277634,0.23797817,0.163458824,0.005506536,0.021319477,0.020562876,-0.018236209,0.019823791,0.029544575,0.039502484,0.091507451,0.175367843,0.160465229,-0.006833987,0.012342745,0.024023137,-0.020295033,0.002708627,0.03812183,0.012481699,-0.167643791,-0.03051634,-0.030036993,0.035512418,-0.020012288,0.014967059,-0.002807843,-0.022348889,0.024320784,0.030941046,-0.079854118,-0.034664183,0.02673451,0.055924183,0.03450549,-0.015991503,0.032545882,0.018705098,0.015807974,0.031603399,0.027004575,0.014857908,-0.001495686,0.043670719,0.052181176,0.012253464,kosovo
0.003648758,-0.002713595,-0.001312157,-0.004777386,0.01086915,0.009373464,-0.002252288,0.000282745,-0.000845882,0.008607059,0.005327974,0.11344732,0.242372549,0.195147712,0.231937386,0.212981961,0.206014902,0.247740784,0.096568235,0.031903399,-0.000555556,0.038816209,0.070808758,-0.083602876,-0.051710065,-0.025898562,-0.103947451,0.075573856,0.029941307,0.032741699,-0.005896078,0.010184706,0.031025359,0.067465098,0.204666928,0.265578562,0.105095294,0.01549281,0.005690065,0.017777255,-0.001029412,0.005332941,0.02096732,0.207559477,0.227055425,0.256202353,0.244184706,0.007148758,0.003653725,0.004400392,0.012538824,0.003366013,0.020550588,0.003490065,-0.088372288,-0.033865098,-0.045359216,0.015805359,-0.015626797,-0.015252157,0.020773856,0.023576732,0.010477386,0.007185752,-0.058666928,-6.44E-05,0.006446667,-0.009924183,-0.007111373,-0.010665882,0.027314771,0.011318301,-0.005806797,0.003738039,0.009150327,0.011303399,0.002897124,0.001401438,0.002619346,0.005144444,kosovo
0.029996732,0.42362549,0.312320261,0.007101699,-0.037381176,-0.036351765,0.008131111,0.278965098,0.438865882,0.085604706,-0.001592549,0.056719085,0.378018954,0.322607059,-0.068035294,-0.072147974,0.297090065,0.397275163,0.13429451,-0.027665098,0.149155294,0.062615425,-0.155502745,0.314381699,0.381015556,0.390453856,0.29934,-0.089337778,0.053365621,0.134579869,0.662786144,0.588862092,0.522133987,0.304008235,0.454654248,0.489793072,0.270739739,0.518956471,0.581666144,0.657175163,-0.460359477,-0.52026366,-0.284384967,-0.011308627,-0.03438719,-0.015510588,0.008225359,-0.236813856,-0.52026366,-0.4711,0.031405752,0.348957386,0.448018824,0.304563791,0.122797386,0.126910065,0.262608627,0.437836471,0.386807451,0.02345817,0.537175686,0.453155948,0.065507582,0.024765359,0.171678301,0.177003922,0.035796209,-0.003740654,0.485211503,0.550076863,0.63408902,-0.155502745,0.017197386,0.020563399,0.123169412,0.13980366,0.033362745,0.016262222,-0.205318824,0.603715294,makedonija
-0.221240784,0.194561046,0.336378562,-0.000461307,-0.02886549,-0.023363922,0.036346797,0.328155556,0.160444052,-0.236124052,0.026446928,-0.210448889,0.299583007,0.260140392,-0.052412941,-0.031115425,0.237818431,0.29722366,-0.127014771,0.024355425,0.203296993,0.09165451,-0.125486144,0.204557516,0.294733856,0.26932366,0.185224575,-0.058023922,0.106530196,0.226147712,0.583524052,0.563828758,0.490291634,0.328451111,0.442274118,0.382262876,0.393665752,0.510003922,0.578694248,0.584136863,-0.324427712,-0.439823137,-0.36422719,-0.132126536,-0.045333987,-0.029451373,-0.113173203,-0.432366928,-0.414596471,-0.266992288,0.029188758,0.143855294,0.320831765,0.268668889,0.140520261,0.113802876,0.324978039,0.32918,0.107914118,0.042788497,0.233656993,0.392605359,0.230099869,0.005118431,0.117375163,0.114663922,-0.031107843,0.358995817,0.437275294,0.206935556,0.425446405,0.197178039,-0.020635163,0.020239216,0.064992549,0.047321307,0.011425621,-0.074383007,0.356267059,0.463913595,makedonija
-0.139837255,0.272614771,0.274097908,0.038340915,0.015501307,0.017830327,0.025584444,0.192842092,0.063935686,-0.299692549,0.034912418,-0.012304444,0.268659346,0.289864967,-0.21998902,-0.022891895,0.315445359,0.230896732,-0.117998431,0.050599869,0.276985098,0.136044314,-0.159695033,0.31334366,0.667194379,0.583969412,0.233863529,0.048311111,0.217483922,0.354014641,0.713910458,0.687835294,0.507465229,0.160013464,0.346170719,0.265465882,0.327911765,0.62744,0.654763137,0.674939346,-0.511933072,-0.392878954,0.036933333,0.177783922,-0.053064837,-0.04784366,0.044675686,-0.201071111,-0.414788627,-0.559552941,0.024390719,0.416161176,0.386380654,0.164986013,0.127967843,0.102269935,0.335671111,0.455324575,0.281644052,0.034423399,0.470978954,0.52621268,-0.092782876,0.027180131,0.286091503,0.255455163,-0.009403007,0.249549673,0.544820261,0.452074379,0.498872549,-0.214724837,0.018387582,0.023447059,0.076999085,0.048982745,0.01258549,-0.021894248,-0.031250588,0.600829935,makedonija
0.035768497,0.38898,0.284627974,0.001131242,-0.02616183,-0.026724967,0.005142092,0.262571242,0.401126928,0.074263399,0.006113725,0.040635425,0.33778,0.272292549,-0.046903791,-0.034687712,0.258583137,0.351335948,0.098656732,0.002321438,0.170636601,0.083727059,-0.176686144,0.228206797,0.428070719,0.433505752,0.230925621,-0.120649542,0.078860131,0.161004575,0.619615294,0.569444706,0.477695948,0.259205229,0.317715556,0.322564706,0.267591373,0.484020654,0.578383791,0.629968366,-0.476361046,-0.46832915,-0.190244706,-0.009629412,7.91E-05,0.011943268,-0.010095686,-0.158023137,-0.468153203,-0.484861569,0.005083399,0.320350327,0.360904052,0.243350327,0.120236993,0.113802876,0.242107059,0.38459451,0.381044967,0.024472418,0.450254641,0.408847451,0.002456209,0.017803399,0.167069281,0.173141569,0.029726536,-0.031596863,0.47747451,0.524842222,0.494990196,-0.176192157,0.010773203,0.007042745,0.050521569,0.061815033,0.01750549,0.010286797,-0.183800392,0.535491111,makedonija
0.130829281,0.33446915,0.164576863,0.005983007,-0.022428758,-0.024393333,0.004953595,0.192045882,0.345492418,0.106443529,-0.06243451,0.17690732,0.315589935,0.195411895,-0.044768235,-0.045140261,0.214102614,0.315773464,0.136718039,-0.037860261,0.083176471,0.028602876,-0.041488889,0.189808497,0.088135033,0.098220784,0.194104706,-0.082327974,0.035798824,0.090657778,0.503900131,0.442693725,0.404652549,0.21420183,0.341756732,0.322406275,0.237655033,0.410258562,0.446890719,0.505299216,-0.376518562,-0.399421176,-0.191021438,-0.029163399,-0.129988366,-0.129988366,-0.041402222,-0.217652157,-0.404456471,-0.373427712,0.023086144,0.319149673,0.318117647,0.174662353,0.129244314,0.122048366,0.204383922,0.331197386,0.304561699,0.018038301,0.431754771,0.398672157,-0.047846536,0.025425359,0.090838693,0.081772418,0.023830196,-0.003462876,0.390729542,0.434835425,0.418382092,-0.139707059,0.008972026,0.022342092,0.079624314,0.072150588,0.018038301,0.010184967,-0.153265621,0.446426797,makedonija
-0.236918301,0.141930065,0.285102614,-0.008612026,-0.040486667,-0.040114641,-0.008334248,0.287630327,0.143527582,-0.235983137,0.013268235,-0.14606732,0.278494379,0.226150588,-0.045321438,-0.04336183,0.227559608,0.277559216,-0.147002484,0.013268235,0.300362614,0.150832418,-0.048131895,0.183825752,0.274850588,0.290083399,0.183262614,-0.044391242,0.163545098,0.316905229,0.5966,0.585479869,0.50885451,0.338582353,0.331195294,0.348298431,0.310547582,0.522874379,0.591185098,0.60052915,-0.368571503,-0.474077516,-0.362318301,-0.100837778,-0.050463529,-0.057659477,-0.097097124,-0.321295686,-0.469322614,-0.398015294,0.03756732,0.093919608,0.281106405,0.275969281,0.111109412,0.119518301,0.265690065,0.294007582,0.114200261,0.033548889,0.188962876,0.394837778,0.298953595,-0.002899739,0.112235686,0.106346928,0.007101699,0.269517386,0.403809804,0.214102876,0.429515294,0.295691765,-0.041404837,0.025700523,0.081494641,0.077476209,0.018876601,-0.026172026,0.253917516,0.437085882,makedonija
-0.195994902,0.055330196,0.236838954,0.154778824,-0.024487582,-0.026729935,0.159541307,0.236275817,0.048880915,-0.196277647,0.007759085,-0.100666536,0.175902745,0.242169542,0.00663281,0.012243791,0.242826928,0.171512288,-0.098424183,0.010184967,0.273853072,0.148428758,-0.005231373,0.109075425,0.286848497,0.282735817,0.106175686,-0.001212941,0.154783791,0.273669542,0.498542484,0.49378,0.443869673,0.284700392,0.205433203,0.200107582,0.288902353,0.446017778,0.495838824,0.49621085,-0.241879216,-0.35815817,-0.293015033,-0.079817778,-0.00280549,-0.004953595,-0.07673451,-0.306566013,-0.355724706,-0.234683268,0.03420366,0.106175686,0.323763399,0.314602876,0.048784052,0.037475425,0.322550458,0.334888497,0.093748366,0.03420366,0.186273856,0.347501961,0.353398039,-0.064961961,0.120756078,0.115430458,-0.085153333,0.365453333,0.361142222,0.171509935,0.374080261,0.33164366,-0.064453856,0.07405281,0.088633203,0.085733464,0.069575425,-0.067537124,0.345006144,0.369587974,makedonija
-0.238982614,0.127019739,0.27974,0.094406013,-0.028223268,-0.022428758,0.167993595,0.265753072,0.026293987,-0.201088758,0.00411268,-0.132075163,0.25077268,0.262264837,-0.069069935,-0.000160784,0.263230327,0.184332288,-0.087691503,0.009328889,0.42353634,0.252008366,-0.002614379,0.190302745,0.369551895,0.359930065,0.135718954,0.043937516,0.289004967,0.481726013,0.53300183,0.561008627,0.541546144,0.43313281,0.274488497,0.234013856,0.46180719,0.540149673,0.596866405,0.572180131,-0.057412026,-0.246257647,-0.430404706,-0.216264183,-0.001944444,0.003740654,-0.185502353,-0.393198562,-0.245783791,-0.073542092,0.016231895,0.105274379,0.37941098,0.296024967,-0.025549935,-0.060676209,0.317724837,0.403026667,0.074586667,0.004296209,0.134223268,0.440871765,0.426798824,-0.05052915,0.213853464,0.202075948,-0.105658301,0.430781046,0.453018693,0.118990458,0.382088627,0.44003085,-0.129167843,0.046450065,0.105605229,0.080743007,0.021873203,-0.132908497,0.450111373,0.367505621,makedonija
-0.272377124,0.179377647,0.34076732,0.040538824,-0.021010327,-0.020923399,0.109330719,0.323475686,0.14527817,-0.285097124,0.00962183,-0.167494118,0.300191634,0.25250902,-0.068633464,-0.005635817,0.291212026,0.259714902,-0.120751373,0.010839739,0.26958915,0.11456,-0.083385098,0.208581961,0.327123399,0.310670065,0.163719477,-0.035253203,0.13240719,0.28901634,0.703461176,0.665157516,0.535544837,0.295518954,0.404554248,0.331463268,0.361324706,0.553940261,0.675977386,0.705790196,-0.463144837,-0.568159346,-0.350389412,-0.037844837,-0.084515556,-0.069012026,-0.022058824,-0.422731111,-0.550212941,-0.426701176,0.00800915,0.141610327,0.380699216,0.315258693,0.131529542,0.094331634,0.369815294,0.416203007,0.096274248,0.021848105,0.275155294,0.513023137,0.376042484,-0.040612157,0.119769281,0.119675033,-0.132383399,0.488555948,0.524450327,0.232163137,0.521985098,0.382171503,-0.110813595,0.012857647,0.105023268,0.074557647,-0.007078954,-0.167088627,0.493699477,0.503500131,makedonija
-0.222825752,0.189423922,0.335165621,0.000285359,-0.029894902,-0.022706536,0.03887451,0.323851765,0.157643529,-0.236124052,0.027659869,-0.211753464,0.298920654,0.260328889,-0.051383529,-0.028309935,0.233881699,0.295075556,-0.118320523,0.020808497,0.208250588,0.098661961,-0.118947582,0.202307582,0.297817124,0.271471765,0.179335817,-0.04849634,0.114281699,0.22716719,0.583065098,0.570273072,0.48132719,0.322006797,0.439848235,0.377872418,0.386469804,0.512891111,0.583268235,0.58347451,-0.331717908,-0.449906275,-0.353290588,-0.122219346,-0.051222745,-0.035434379,-0.10401268,-0.421993464,-0.422628366,-0.270903922,0.028906013,0.14609268,0.321015294,0.266709281,0.14630719,0.118099085,0.324700261,0.328611895,0.109404837,0.042788497,0.237112288,0.393255163,0.227579739,0.004937516,0.113073987,0.109427582,-0.032129673,0.359362876,0.438590065,0.209557516,0.427963922,0.192968497,-0.016807843,0.026216993,0.070146928,0.051168497,0.018534641,-0.072507712,0.354959869,0.465315033,makedonija
1.39E-17,1.39E-17,1.39E-17,0,0,0,5.55E-17,0,0,0,1.39E-17,1.39E-17,1.39E-17,0,0,0,5.55E-17,0,0,0,1.39E-17,1.39E-17,1.39E-17,0,0,0,5.55E-17,0,0,0,1.39E-17,1.39E-17,1.39E-17,0,0,0,5.55E-17,0,0,0,1.39E-17,1.39E-17,1.39E-17,0,0,0,5.55E-17,0,0,0,1.39E-17,1.39E-17,1.39E-17,0,0,0,5.55E-17,0,0,0,1.39E-17,1.39E-17,1.39E-17,0,0,0,5.55E-17,0,0,0,1.39E-17,1.39E-17,1.39E-17,0,0,0,5.55E-17,0,0,0,romania
0.015249542,0.018523922,0.02469281,0.006355033,0.013937908,0.009636732,0.01130366,0.020718954,0.023621046,0.037371895,0.01310902,0.021125752,0.031866013,0.025806536,0.016234248,0.007741307,0.044204837,0.035520784,0.015869804,0.023697778,0.007399085,0.011690327,0.019536078,0.026248235,0.033146275,0.028666536,0.033446275,0.03579281,0.026719216,0.001401438,0.006372288,0.003564444,0.002252288,-0.000930196,0.005228758,0.014292418,0.00971085,0.020565229,0.024960654,0.011965752,-0.007672157,-0.008877516,-0.007659608,0.003926536,0.004293595,-0.000191111,-0.000563137,-0.003083268,-0.005695033,0.00345268,-0.003174902,-0.004020784,0.007761438,0.008133464,0.007565359,0.006081961,0.003365752,-0.006352418,-0.006084575,0.00158,0.011509412,0.009825229,0.006727059,0.002520131,0.003174902,0.001026797,-0.013766667,-0.008971765,-0.000376993,0.011752157,0.012905882,0.007203268,-0.000930196,0.025769412,0.030819608,0.017775163,0.002636601,0.00355451,0.000563137,-0.001396471,romania
0.008329542,0.027989935,0.016516863,0.022460261,0.030405229,0.010720392,-0.006181699,0.013663922,0.010310458,-0.003618693,-0.012918431,0.030232288,0.013761699,-0.019223529,-0.008131111,0.042527059,0.049592549,0.012414771,0.014306144,0.032141699,0.006647712,0.004494641,0.063951242,0.023095817,0.023688105,-0.002527712,0.007993987,0.008001569,0.006401438,0.048122092,0.012729935,-0.010671111,0.06227634,0.068740523,-0.014466013,0.030410196,0.016820392,0.01916549,0.008541961,-0.007986405,0.010859608,0.008423791,-0.00495098,0.04040902,0.04226183,-0.016331373,0.022686405,-0.022198301,-0.021736993,0.010498954,0.009083529,0.005712549,0.016420654,0.01904,0.046558039,0.054121046,0.029790719,0.052864444,0.054069804,0.047750065,0.01282915,0.021156078,-0.003304183,0.040121307,0.068954118,0.062232026,0.074346275,0.004281046,0.035115556,0.033347059,0.005995294,0.010574248,0.004025752,-0.030864183,0.025851373,0.021934771,0.007489804,0.02368902,-0.002038693,-0.000175948,romania
0.010021046,0.012920784,0.022257255,0.042145752,0.044744967,0.046243268,0.042023791,0.024225621,0.012343922,0.015541569,0.006456601,0.012709804,0.024563791,0.025233725,0.021337255,0.019838954,0.017586667,-0.008548366,-0.057079216,-0.048280784,0.015879739,0.030531634,0.034264706,0.027843137,0.017219608,0.011127712,0.000709281,0.0107,0.0107,0.00939281,0.027083922,0.03118902,0.033614902,0.026441699,0.007935556,0.015433856,0.012233856,0.004258301,0.001914118,0.005180915,0.033428758,0.032590458,0.028946667,0.004747843,0.01169817,0.014875686,0.010938954,0.004074771,0.005369412,0.005275163,0.031933072,0.028574641,-0.021919608,0.014302614,0.013186536,0.012908758,0.010936601,0.004360131,0.004617778,0.006108497,0.02587098,-0.002599477,0.005524052,0.012819477,0.014317778,0.011797647,0.012717647,0.009596471,0.009387843,0.009380261,0.002609412,-0.019335033,-0.001217908,-0.008123529,-0.016397908,-0.01630366,-0.013319608,-0.006793595,-0.006977124,-0.004923268,romania
-2.78E-17,0,2.78E-17,0,0,0,8.33E-17,1.39E-17,2.78E-17,-2.78E-17,-2.78E-17,0,2.78E-17,0.001029412,0.001029412,0,8.33E-17,1.39E-17,2.78E-17,-2.78E-17,-2.78E-17,0,2.78E-17,0,0,0,8.33E-17,1.39E-17,2.78E-17,-2.78E-17,-2.78E-17,0,0.000372026,0.001029412,0.001029412,0,8.33E-17,1.39E-17,2.78E-17,-2.78E-17,-2.78E-17,0,2.78E-17,0,0,0,8.33E-17,1.39E-17,2.78E-17,-2.78E-17,-2.78E-17,0,0.000372026,0.000372026,0,0,8.33E-17,1.39E-17,2.78E-17,-2.78E-17,-2.78E-17,0,2.78E-17,0,0,0,8.33E-17,1.39E-17,2.78E-17,-2.78E-17,-2.78E-17,0,0.000372026,0.000372026,0,0,8.33E-17,1.39E-17,2.78E-17,-2.78E-17,romania
0.005891111,0.011615948,0.006841176,-0.031464444,0.000649804,0.02367817,0.030486928,-0.003218693,-0.01189281,0.005960261,-0.005526405,0.015545098,0.045446797,0.057920784,-0.11278549,0.003167582,0.012287582,0.031519346,0.028818301,-0.029373856,0.000563137,-0.021917386,0.02859451,0.15096732,0.180625882,-0.101479477,-0.001294641,0.025938693,0.040143007,0.031873856,0.016204837,0.015170458,-0.03184915,0.059046928,0.173132026,0.155689542,-0.060277386,-0.000277778,0.016084575,0.019960915,0.008051503,0.02267634,0.024539346,-0.056812549,0.069486928,0.146824575,0.100391111,-0.017017124,-0.003455294,0.024636471,-0.008155686,0.001696732,0.050115033,0.021200523,-0.125177778,0.054758039,0.093276601,0.029281307,-0.011056863,-0.009303529,0.022579739,0.01583281,0.019277778,0.150468627,0.137059477,-0.116972288,-0.00870183,0.005960261,-0.010392157,-0.002876993,0.019119477,0.027079346,0.016018954,0.013592941,0.092657124,0.016242092,-0.043355163,-0.00595268,-0.007904706,-0.009670588,romania
0.018904052,0.020211242,0.000188497,-0.010864837,-0.003740654,0.01973268,0.048289804,0.034537516,-0.007547582,-0.031285621,0.012067582,0.018896471,0.015902484,-0.00403098,-0.020762092,0.007664837,0.04463817,0.04611085,0.01285281,-0.01975817,0.003651373,0.017589281,0.02030549,0.011050719,-0.013655425,-0.014771503,0.030088105,0.051920261,0.04208719,0.002509935,-0.001503268,0.008046797,0.018442745,0.014692157,0.00280549,-0.019449935,-0.005707843,0.042780131,0.049851242,0.029746797,0.001503268,-0.004395425,0.007868235,0.01310719,0.013194118,-0.003557124,-0.034409935,0.006163922,0.050608105,0.050136601,0.005608366,0,-0.001768497,0.010487843,0.014962614,0.011127712,-0.016450719,-0.026250588,0.023824706,0.060229673,0.005893725,0.004395425,-0.002058824,0.00448732,0.015714248,0.014962614,0.005144706,-0.01903451,-0.016254379,0.03223098,0.002897124,0.005891111,0.001029412,-0.001220523,0.007481307,0.015897778,0.014399477,0.000382222,-0.016713072,-0.008416209,romania
-1.39E-17,-1.39E-17,6.94E-18,0,5.55E-17,0,6.94E-18,1.39E-17,2.78E-17,-2.78E-17,-1.39E-17,-1.39E-17,6.94E-18,1.11E-16,5.55E-17,0,9.42E-05,9.42E-05,2.78E-17,-2.78E-17,-1.39E-17,-1.39E-17,6.94E-18,1.11E-16,5.55E-17,0,3.47E-17,1.39E-17,2.78E-17,-2.78E-17,-1.39E-17,-1.39E-17,6.94E-18,1.11E-16,5.55E-17,0,9.42E-05,9.42E-05,2.78E-17,-2.78E-17,-1.39E-17,-1.39E-17,6.94E-18,1.11E-16,5.55E-17,0,3.47E-17,1.39E-17,2.78E-17,-2.78E-17,-1.39E-17,-1.39E-17,6.94E-18,1.11E-16,5.55E-17,0,9.42E-05,9.42E-05,2.78E-17,-2.78E-17,-1.39E-17,-1.39E-17,6.94E-18,1.11E-16,5.55E-17,0,3.47E-17,1.39E-17,2.78E-17,-2.78E-17,-1.39E-17,-1.39E-17,6.94E-18,1.11E-16,5.55E-17,0,3.47E-17,1.39E-17,2.78E-17,-2.78E-17,romania
0.006369673,0.002624314,0.016755425,-0.009939216,-0.030789804,0.137915817,0.108323791,0.019532549,0.021067059,0.013174902,0.011809412,0.024087451,0.044429673,0.107981569,0.157878431,0.184848497,0.147196863,0.062045359,0.028673856,0.013534379,0.014895033,0.014336863,0.013448889,0.099014771,0.105999739,0.078841176,0.065893595,-0.021046928,-0.005007582,0.008541961,0.004313464,0.010864314,0.008778301,0.010638693,-0.035453072,-0.038814118,-0.000861046,0.017517516,0.035042614,0.037081307,0.01134549,0.023144967,0.041058693,0.191959869,0.242608366,0.20089451,0.133123007,0.036381569,0.016880261,0.027096471,0.011615948,0.014805752,0.036660915,0.060991765,0.028555033,0.006064706,0.000277778,-8.93E-05,-0.001111111,-0.000555556,0.00965634,0.019498824,0.029001307,0.094807843,0.101703529,0.088177647,0.033032157,-0.012892157,-0.025305229,-0.037758824,-0.011896078,-0.012938039,-0.014155686,-0.096439869,-0.164784052,-0.101053725,-0.031169412,0.008906405,0.022621699,0.028908758,romania
0,1.39E-17,9.42E-05,9.42E-05,0,0,0.000277778,0.000277778,2.78E-17,2.78E-17,0,1.39E-17,1.39E-17,0,0,0,0.000657386,0.000935163,2.78E-17,2.78E-17,0.000188497,1.39E-17,1.39E-17,9.42E-05,9.42E-05,0,0.000935163,0.000935163,2.78E-17,2.78E-17,0,1.39E-17,1.39E-17,-9.42E-05,0,0,0.000277778,0.000277778,2.78E-17,2.78E-17,0,1.39E-17,1.39E-17,0,0,0,0,1.39E-17,2.78E-17,2.78E-17,0,1.39E-17,1.39E-17,9.42E-05,9.42E-05,0,0,1.39E-17,2.78E-17,2.78E-17,0,1.39E-17,1.39E-17,0,0,0,0.001212941,0.001212941,2.78E-17,2.78E-17,0,1.39E-17,1.39E-17,-9.42E-05,0,0,2.78E-17,-0.000935163,2.78E-17,2.78E-17,romania
2.78E-17,2.78E-17,0.030775817,0.082690719,0.045180261,0.000935163,2.78E-17,2.78E-17,2.78E-17,2.78E-17,0.001859216,0.003072157,0.175132288,0.304491634,0.200384052,0.002639477,0.001859216,0.001859216,0.001859216,0.001859216,-0.023088235,-0.014840523,0.071059085,0.051334771,0.08822183,0.014566536,-0.023271765,-0.023271765,-0.023271765,-0.023271765,0.015203922,0.024570458,0.242658562,0.258750458,0.269189542,0.066524967,0.015861307,0.01417451,0.01417451,0.01417451,0.244134118,0.249742484,-0.036361699,-0.055241307,-0.084483529,0.252545359,0.244134118,0.244134118,0.244134118,0.244134118,0.805766275,0.812284706,0.490891373,0.164447582,0.475188235,0.81686366,0.805766275,0.805766275,0.805766275,0.805766275,0.011481961,0.011576209,0.280624837,0.379283529,0.279029935,0.016753333,0.011481961,0.011481961,0.011481961,0.011481961,-1.11E-16,-1.11E-16,0.004117647,0.007205882,0.004117647,0.001029412,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,serbia
0,0.003740654,0.102511503,0.174728627,0.124809542,0.011884314,0,0,0,0,0.010267843,0.00933268,0.137351765,0.181248105,0.152510458,0.028658039,0.010267843,0.010267843,0.010267843,0.010267843,-0.05285451,-0.029257124,0.145979216,0.16479634,0.193533856,0.029550327,-0.053137255,-0.053137255,-0.053137255,-0.053137255,0.00780549,0.027605882,0.239130458,0.217599869,0.267707712,0.092289542,0.00780549,0.006972157,0.006972157,0.006972157,0.283067059,0.285971765,0.08420366,0.097543399,0.048820261,0.288769673,0.284183137,0.284183137,0.284183137,0.284183137,0.919834902,0.925728627,0.351893333,0.056135948,0.26778902,0.932651765,0.919834902,0.919834902,0.919834902,0.919834902,0.011481961,0.021146405,0.328927712,0.336078954,0.295352026,0.078483007,0.012511373,0.011481961,0.011481961,0.011481961,-1.11E-16,0.001029412,0.045735556,0.106808105,0.062101961,0.000935163,-1.11E-16,-1.11E-16,-1.11E-16,-1.11E-16,serbia
2.78E-17,0.000935163,0.001964575,0.003088235,0.002058824,0.001029412,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,0.172545359,0.280411111,0.188914379,0.002361699,2.78E-17,2.78E-17,2.78E-17,2.78E-17,0.001859216,0.00400732,0.113497516,0.185682353,0.123037908,0.002159477,0.001859216,0.001859216,0.001859216,0.001859216,-0.02632732,0.002398431,0.173002353,0.202819477,0.210151634,0.044682484,-0.023990719,-0.026605098,-0.026605098,-0.026605098,0.002055294,0.025637516,0.171037908,0.165839216,0.183589542,0.057928889,0.004019869,0.001025882,0.001025882,0.001025882,0.011481961,0.011481961,-0.023614902,-0.011004314,-0.021380131,0.011759739,0.011481961,0.011481961,0.011481961,0.011481961,0.809965621,0.813306536,0.509042614,0.127383791,0.435668758,0.815732418,0.809687843,0.809687843,0.809687843,0.810243399,0.274941176,0.28254915,0.348719739,0.030681569,0.346815033,0.307284837,0.275787059,0.274941176,0.274941176,0.274941176,serbia
-0.002066405,-0.001972157,0.071928627,0.12469817,0.086933856,0.003366013,-0.001972157,-0.001972157,-0.001972157,-0.001972157,0.006896863,0.007832026,0.104714771,0.132504444,0.115378562,0.018564706,0.006896863,0.006896863,0.006896863,0.006896863,-0.073544314,-0.056191242,0.136833595,0.171403922,0.187301046,-0.001883399,-0.072785098,-0.072785098,-0.072785098,-0.073258954,0.010514379,0.011888235,0.173241569,0.150289673,0.191799869,0.06122732,0.008929412,0.008096078,0.008096078,0.00920719,0.246074771,0.249163007,0.072595033,0.07067634,0.040860392,0.250192418,0.246818824,0.246818824,0.246818824,0.246446797,0.79069451,0.795653072,0.31398915,0.090909412,0.251810327,0.799770719,0.79069451,0.79069451,0.79069451,0.79069451,0.008487974,0.015535425,0.274729673,0.289534771,0.277596732,0.063406013,0.009611634,0.008676471,0.008676471,0.008582222,-0.007843137,-0.006813725,0.028066928,0.075851111,0.040970458,-0.006813725,-0.007843137,-0.007843137,-0.007843137,-0.007843137,serbia
